NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value,Score4Label,Score4Type,Score4Value
373737,1298639, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5 - A,Scaled Score,Scale,264,CPI,Scale,100, , , 
373737,1077491, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1699925, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1801519, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1897177, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1187782, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1091671, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,226,CPI,Scale,50, , , 
373737,1954083, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,228,CPI,Scale,50, , , 
373737,1281603, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1577798, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,234,CPI,Scale,75, , , 
373737,1802730, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,230,CPI,Scale,75, , , 
373737,1693781, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1198220, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1435020, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1233047, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1051940, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1547206, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1882123, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1368434, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1232683, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1393847, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1679184, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1051855, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1941042, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1283793, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,228,CPI,Scale,50, , , 
373737,1432599, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,228,CPI,Scale,50, , , 
373737,1338901, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1033087, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1260095, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1590639, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,2 - W,Scaled Score,Scale, ,CPI,Scale,75, , , 
373737,1734809, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1086715, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1747195, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1806596, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1206829, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1917513, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1035676, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1764603, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1446220, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1148583, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1688358, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1822763, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1238319, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1021640, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,234,CPI,Scale,75, , , 
373737,1628107, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1424522, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1273879, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,2 - W,Scaled Score,Scale,210,CPI,Scale,25, , , 
373737,1945823, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1701068, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,234,CPI,Scale,75, , , 
373737,1848525, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1128796, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1785044, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1324304, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1901650, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1770740, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5 - A,Scaled Score,Scale,260,CPI,Scale,100, , , 
373737,1980959, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1858049, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1987401, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1057553, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1960547, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1897753, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1858034, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,232,CPI,Scale,75, , , 
373737,1992811, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1979785, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1375464, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1233701, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1360076, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,2 - W,Scaled Score,Scale,210,CPI,Scale,25, , , 
373737,1389368, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1313969, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1943421, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1063627, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1433006, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1664518, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1606508, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1959765, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,222,CPI,Scale,50, , , 
373737,1114785, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,224,CPI,Scale,50, , , 
373737,1438495, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1141657, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1772518, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1096246, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,232,CPI,Scale,75, , , 
373737,1636925, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1078179, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,234,CPI,Scale,75, , , 
373737,1831889, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5 - A,Scaled Score,Scale,264,CPI,Scale,100, , , 
373737,1468674, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1315475, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1343623, ,7,4/1/20,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1537243, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1164711, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1587769, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232,CPI,Scale,75, , , 
373737,1204262, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,234,CPI,Scale,75, , , 
373737,1742838, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228,CPI,Scale,50, , , 
373737,1221206, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1904819, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1822896, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1131509, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1475283, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,224,CPI,Scale,50, , , 
373737,1137360, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1953020, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,2 - W,Scaled Score,Scale,216,CPI,Scale,25, , , 
373737,1976160, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232,CPI,Scale,75, , , 
373737,1814440, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,2 - W,Scaled Score,Scale,216,CPI,Scale,25, , , 
373737,1208634, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1900134, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1429240, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1417601, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1574867, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1035201, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1276114, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1170208, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1612898, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,266,CPI,Scale,100, , , 
373737,1164574, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1929061, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1211865, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,266,CPI,Scale,100, , , 
373737,1316720, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228,CPI,Scale,50, , , 
373737,1831368, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1657098, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,280,CPI,Scale,100, , , 
373737,1496683, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1149316, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1618473, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1509077, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1311575, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1500357, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1364914, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1751849, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1654142, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1165914, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1464173, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1169078, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1852790, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1550905, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1606956, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,260,CPI,Scale,100, , , 
373737,1162571, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,260,CPI,Scale,100, , , 
373737,1513558, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1790429, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,260,CPI,Scale,100, , , 
373737,1358918, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1128993, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1120591, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,234,CPI,Scale,75, , , 
373737,1238947, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1614486, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1182422, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1402317, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,230,CPI,Scale,75, , , 
373737,1498237, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,2 - W,Scaled Score,Scale,218,CPI,Scale,25, , , 
373737,1227104, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,224,CPI,Scale,50, , , 
373737,1664707, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1252989, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,2 - W,Scaled Score,Scale,218,CPI,Scale,25, , , 
373737,1762785, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1874692, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1100203, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1791988, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1259259, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1239647, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1819400, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1932090, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1457784, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1792918, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1346810, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,234,CPI,Scale,75, , , 
373737,1752160, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,272,CPI,Scale,100, , , 
373737,1198887, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1578230, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228,CPI,Scale,50, , , 
373737,1630148, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,226,CPI,Scale,50, , , 
373737,1426250, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1567250, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1942511, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1451666, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,268,CPI,Scale,100, , , 
373737,1132037, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1525322, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,260,CPI,Scale,100, , , 
373737,1975968, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1386414, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,266,CPI,Scale,100, , , 
373737,1880642, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1755260, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1299182, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,280,CPI,Scale,100, , , 
373737,1482548, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1390931, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,272,CPI,Scale,100, , , 
373737,1068650, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1585641, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,266,CPI,Scale,100, , , 
373737,1462092, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1412823, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,224,CPI,Scale,50, , , 
373737,1257228, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1077041, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1761517, ,8,4/1/20,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
